SBY 20:34:42 [cover] Copy '/home/kevin/d/rfuzz/formal/Sodor1Stage/Sodor1Stage.v' to '/home/kevin/d/rfuzz/formal/Sodor1Stage/cover/src/Sodor1Stage.v'.
SBY 20:34:42 [cover] Copy '/home/kevin/d/rfuzz/formal/Sodor1Stage/Sodor1Stage_formal.sv' to '/home/kevin/d/rfuzz/formal/Sodor1Stage/cover/src/Sodor1Stage_formal.sv'.
SBY 20:34:42 [cover] engine_0: smtbmc boolector
SBY 20:34:42 [cover] base: starting process "cd cover/src; yosys -ql ../model/design.log ../model/design.ys"
SBY 20:34:46 [cover] base: finished (returncode=0)
SBY 20:34:46 [cover] smt2: starting process "cd cover/model; yosys -ql design_smt2.log design_smt2.ys"
SBY 20:34:48 [cover] smt2: finished (returncode=0)
SBY 20:34:48 [cover] engine_0: starting process "cd cover; yosys-smtbmc -s boolector --presat --unroll -c --noprogress -t 100  --append 0 --dump-vcd engine_0/trace%.vcd --dump-vlogtb engine_0/trace%_tb.v --dump-smtc engine_0/trace%.smtc model/design_smt2.smt2"
SBY 20:34:52 [cover] engine_0: ##   0:00:04  Reached cover statement at Sodor1Stage_formal.sv:444.32-445.31 ($cover$Sodor1Stage_formal.sv:444$1439) in step 3.
SBY 20:34:52 [cover] engine_0: ##   0:00:04  Reached cover statement at Sodor1Stage_formal.sv:446.32-447.31 ($cover$Sodor1Stage_formal.sv:446$1441) in step 3.
SBY 20:34:52 [cover] engine_0: ##   0:00:04  Reached cover statement at Sodor1Stage_formal.sv:448.33-449.32 ($cover$Sodor1Stage_formal.sv:448$1443) in step 3.
SBY 20:34:52 [cover] engine_0: ##   0:00:04  Reached cover statement at Sodor1Stage_formal.sv:449.33-450.32 ($cover$Sodor1Stage_formal.sv:449$1444) in step 3.
SBY 20:34:52 [cover] engine_0: ##   0:00:04  Reached cover statement at Sodor1Stage_formal.sv:452.33-453.32 ($cover$Sodor1Stage_formal.sv:452$1447) in step 3.
SBY 20:34:52 [cover] engine_0: ##   0:00:04  Reached cover statement at Sodor1Stage_formal.sv:454.33-455.32 ($cover$Sodor1Stage_formal.sv:454$1449) in step 3.
SBY 20:34:52 [cover] engine_0: ##   0:00:04  Reached cover statement at Sodor1Stage_formal.sv:456.33-457.32 ($cover$Sodor1Stage_formal.sv:456$1451) in step 3.
SBY 20:34:52 [cover] engine_0: ##   0:00:04  Reached cover statement at Sodor1Stage_formal.sv:458.33-459.32 ($cover$Sodor1Stage_formal.sv:458$1453) in step 3.
SBY 20:34:52 [cover] engine_0: ##   0:00:04  Reached cover statement at Sodor1Stage_formal.sv:460.33-461.32 ($cover$Sodor1Stage_formal.sv:460$1455) in step 3.
SBY 20:34:52 [cover] engine_0: ##   0:00:04  Reached cover statement at Sodor1Stage_formal.sv:462.33-463.32 ($cover$Sodor1Stage_formal.sv:462$1457) in step 3.
SBY 20:34:52 [cover] engine_0: ##   0:00:04  Reached cover statement at Sodor1Stage_formal.sv:464.33-465.32 ($cover$Sodor1Stage_formal.sv:464$1459) in step 3.
SBY 20:34:52 [cover] engine_0: ##   0:00:04  Reached cover statement at Sodor1Stage_formal.sv:466.33-467.32 ($cover$Sodor1Stage_formal.sv:466$1461) in step 3.
SBY 20:34:52 [cover] engine_0: ##   0:00:04  Reached cover statement at Sodor1Stage_formal.sv:468.33-469.32 ($cover$Sodor1Stage_formal.sv:468$1463) in step 3.
SBY 20:34:52 [cover] engine_0: ##   0:00:04  Reached cover statement at Sodor1Stage_formal.sv:470.33-471.32 ($cover$Sodor1Stage_formal.sv:470$1465) in step 3.
SBY 20:34:52 [cover] engine_0: ##   0:00:04  Reached cover statement at Sodor1Stage_formal.sv:472.33-473.32 ($cover$Sodor1Stage_formal.sv:472$1467) in step 3.
SBY 20:34:52 [cover] engine_0: ##   0:00:04  Reached cover statement at Sodor1Stage_formal.sv:474.33-475.32 ($cover$Sodor1Stage_formal.sv:474$1469) in step 3.
SBY 20:34:52 [cover] engine_0: ##   0:00:04  Reached cover statement at Sodor1Stage_formal.sv:476.33-477.32 ($cover$Sodor1Stage_formal.sv:476$1471) in step 3.
SBY 20:34:52 [cover] engine_0: ##   0:00:04  Reached cover statement at Sodor1Stage_formal.sv:478.33-479.32 ($cover$Sodor1Stage_formal.sv:478$1473) in step 3.
SBY 20:34:52 [cover] engine_0: ##   0:00:04  Reached cover statement at Sodor1Stage_formal.sv:480.33-481.32 ($cover$Sodor1Stage_formal.sv:480$1475) in step 3.
SBY 20:34:52 [cover] engine_0: ##   0:00:04  Reached cover statement at Sodor1Stage_formal.sv:482.33-483.32 ($cover$Sodor1Stage_formal.sv:482$1477) in step 3.
SBY 20:34:52 [cover] engine_0: ##   0:00:04  Reached cover statement at Sodor1Stage_formal.sv:484.33-485.32 ($cover$Sodor1Stage_formal.sv:484$1479) in step 3.
SBY 20:34:52 [cover] engine_0: ##   0:00:04  Reached cover statement at Sodor1Stage_formal.sv:486.33-487.32 ($cover$Sodor1Stage_formal.sv:486$1481) in step 3.
SBY 20:34:52 [cover] engine_0: ##   0:00:04  Reached cover statement at Sodor1Stage_formal.sv:488.33-489.32 ($cover$Sodor1Stage_formal.sv:488$1483) in step 3.
SBY 20:34:52 [cover] engine_0: ##   0:00:04  Reached cover statement at Sodor1Stage_formal.sv:490.33-491.32 ($cover$Sodor1Stage_formal.sv:490$1485) in step 3.
SBY 20:34:52 [cover] engine_0: ##   0:00:04  Reached cover statement at Sodor1Stage_formal.sv:492.33-493.32 ($cover$Sodor1Stage_formal.sv:492$1487) in step 3.
SBY 20:34:52 [cover] engine_0: ##   0:00:04  Reached cover statement at Sodor1Stage_formal.sv:494.33-495.32 ($cover$Sodor1Stage_formal.sv:494$1489) in step 3.
SBY 20:34:52 [cover] engine_0: ##   0:00:04  Reached cover statement at Sodor1Stage_formal.sv:496.33-497.32 ($cover$Sodor1Stage_formal.sv:496$1491) in step 3.
SBY 20:34:52 [cover] engine_0: ##   0:00:04  Reached cover statement at Sodor1Stage_formal.sv:498.33-499.32 ($cover$Sodor1Stage_formal.sv:498$1493) in step 3.
SBY 20:34:52 [cover] engine_0: ##   0:00:04  Reached cover statement at Sodor1Stage_formal.sv:500.33-501.32 ($cover$Sodor1Stage_formal.sv:500$1495) in step 3.
SBY 20:34:52 [cover] engine_0: ##   0:00:04  Reached cover statement at Sodor1Stage_formal.sv:502.33-503.32 ($cover$Sodor1Stage_formal.sv:502$1497) in step 3.
SBY 20:34:52 [cover] engine_0: ##   0:00:04  Reached cover statement at Sodor1Stage_formal.sv:504.33-505.32 ($cover$Sodor1Stage_formal.sv:504$1499) in step 3.
SBY 20:34:52 [cover] engine_0: ##   0:00:04  Reached cover statement at Sodor1Stage_formal.sv:506.33-507.32 ($cover$Sodor1Stage_formal.sv:506$1501) in step 3.
SBY 20:34:52 [cover] engine_0: ##   0:00:04  Reached cover statement at Sodor1Stage_formal.sv:508.33-509.32 ($cover$Sodor1Stage_formal.sv:508$1503) in step 3.
SBY 20:34:52 [cover] engine_0: ##   0:00:04  Reached cover statement at Sodor1Stage_formal.sv:510.33-511.32 ($cover$Sodor1Stage_formal.sv:510$1505) in step 3.
SBY 20:34:52 [cover] engine_0: ##   0:00:04  Reached cover statement at Sodor1Stage_formal.sv:512.33-513.32 ($cover$Sodor1Stage_formal.sv:512$1507) in step 3.
SBY 20:34:52 [cover] engine_0: ##   0:00:04  Reached cover statement at Sodor1Stage_formal.sv:514.33-515.32 ($cover$Sodor1Stage_formal.sv:514$1509) in step 3.
SBY 20:34:52 [cover] engine_0: ##   0:00:04  Reached cover statement at Sodor1Stage_formal.sv:516.33-517.32 ($cover$Sodor1Stage_formal.sv:516$1511) in step 3.
SBY 20:34:52 [cover] engine_0: ##   0:00:04  Reached cover statement at Sodor1Stage_formal.sv:518.33-519.32 ($cover$Sodor1Stage_formal.sv:518$1513) in step 3.
SBY 20:34:52 [cover] engine_0: ##   0:00:04  Reached cover statement at Sodor1Stage_formal.sv:520.33-521.32 ($cover$Sodor1Stage_formal.sv:520$1515) in step 3.
SBY 20:34:52 [cover] engine_0: ##   0:00:04  Reached cover statement at Sodor1Stage_formal.sv:522.33-523.32 ($cover$Sodor1Stage_formal.sv:522$1517) in step 3.
SBY 20:34:52 [cover] engine_0: ##   0:00:04  Reached cover statement at Sodor1Stage_formal.sv:524.33-525.32 ($cover$Sodor1Stage_formal.sv:524$1519) in step 3.
SBY 20:34:52 [cover] engine_0: ##   0:00:04  Reached cover statement at Sodor1Stage_formal.sv:526.33-527.32 ($cover$Sodor1Stage_formal.sv:526$1521) in step 3.
SBY 20:34:52 [cover] engine_0: ##   0:00:04  Reached cover statement at Sodor1Stage_formal.sv:528.33-529.32 ($cover$Sodor1Stage_formal.sv:528$1523) in step 3.
SBY 20:34:52 [cover] engine_0: ##   0:00:04  Reached cover statement at Sodor1Stage_formal.sv:529.33-530.32 ($cover$Sodor1Stage_formal.sv:529$1524) in step 3.
SBY 20:34:52 [cover] engine_0: ##   0:00:04  Reached cover statement at Sodor1Stage_formal.sv:531.33-532.32 ($cover$Sodor1Stage_formal.sv:531$1526) in step 3.
SBY 20:34:52 [cover] engine_0: ##   0:00:04  Reached cover statement at Sodor1Stage_formal.sv:533.33-534.32 ($cover$Sodor1Stage_formal.sv:533$1528) in step 3.
SBY 20:34:52 [cover] engine_0: ##   0:00:04  Reached cover statement at Sodor1Stage_formal.sv:536.33-537.32 ($cover$Sodor1Stage_formal.sv:536$1531) in step 3.
SBY 20:34:52 [cover] engine_0: ##   0:00:04  Reached cover statement at Sodor1Stage_formal.sv:538.33-539.32 ($cover$Sodor1Stage_formal.sv:538$1533) in step 3.
SBY 20:34:52 [cover] engine_0: ##   0:00:04  Reached cover statement at Sodor1Stage_formal.sv:540.33-541.32 ($cover$Sodor1Stage_formal.sv:540$1535) in step 3.
SBY 20:34:52 [cover] engine_0: ##   0:00:04  Reached cover statement at Sodor1Stage_formal.sv:542.33-543.32 ($cover$Sodor1Stage_formal.sv:542$1537) in step 3.
SBY 20:34:52 [cover] engine_0: ##   0:00:04  Reached cover statement at Sodor1Stage_formal.sv:544.33-545.32 ($cover$Sodor1Stage_formal.sv:544$1539) in step 3.
SBY 20:34:52 [cover] engine_0: ##   0:00:04  Reached cover statement at Sodor1Stage_formal.sv:546.33-547.32 ($cover$Sodor1Stage_formal.sv:546$1541) in step 3.
SBY 20:34:52 [cover] engine_0: ##   0:00:04  Reached cover statement at Sodor1Stage_formal.sv:548.33-549.32 ($cover$Sodor1Stage_formal.sv:548$1543) in step 3.
SBY 20:34:52 [cover] engine_0: ##   0:00:04  Reached cover statement at Sodor1Stage_formal.sv:550.33-551.32 ($cover$Sodor1Stage_formal.sv:550$1545) in step 3.
SBY 20:34:52 [cover] engine_0: ##   0:00:04  Reached cover statement at Sodor1Stage_formal.sv:552.33-553.32 ($cover$Sodor1Stage_formal.sv:552$1547) in step 3.
SBY 20:34:52 [cover] engine_0: ##   0:00:04  Reached cover statement at Sodor1Stage_formal.sv:554.33-555.32 ($cover$Sodor1Stage_formal.sv:554$1549) in step 3.
SBY 20:34:52 [cover] engine_0: ##   0:00:04  Reached cover statement at Sodor1Stage_formal.sv:555.33-556.32 ($cover$Sodor1Stage_formal.sv:555$1550) in step 3.
SBY 20:34:52 [cover] engine_0: ##   0:00:04  Reached cover statement at Sodor1Stage_formal.sv:558.33-559.32 ($cover$Sodor1Stage_formal.sv:558$1553) in step 3.
SBY 20:34:52 [cover] engine_0: ##   0:00:04  Reached cover statement at Sodor1Stage_formal.sv:560.33-561.32 ($cover$Sodor1Stage_formal.sv:560$1555) in step 3.
SBY 20:34:52 [cover] engine_0: ##   0:00:04  Reached cover statement at Sodor1Stage_formal.sv:561.33-562.32 ($cover$Sodor1Stage_formal.sv:561$1556) in step 3.
SBY 20:34:52 [cover] engine_0: ##   0:00:04  Reached cover statement at Sodor1Stage_formal.sv:563.33-564.32 ($cover$Sodor1Stage_formal.sv:563$1558) in step 3.
SBY 20:34:52 [cover] engine_0: ##   0:00:04  Reached cover statement at Sodor1Stage_formal.sv:566.33-567.32 ($cover$Sodor1Stage_formal.sv:566$1561) in step 3.
SBY 20:34:52 [cover] engine_0: ##   0:00:04  Reached cover statement at Sodor1Stage_formal.sv:568.33-569.32 ($cover$Sodor1Stage_formal.sv:568$1563) in step 3.
SBY 20:34:52 [cover] engine_0: ##   0:00:04  Reached cover statement at Sodor1Stage_formal.sv:570.33-571.32 ($cover$Sodor1Stage_formal.sv:570$1565) in step 3.
SBY 20:34:52 [cover] engine_0: ##   0:00:04  Reached cover statement at Sodor1Stage_formal.sv:572.33-573.32 ($cover$Sodor1Stage_formal.sv:572$1567) in step 3.
SBY 20:34:52 [cover] engine_0: ##   0:00:04  Reached cover statement at Sodor1Stage_formal.sv:574.33-575.32 ($cover$Sodor1Stage_formal.sv:574$1569) in step 3.
SBY 20:34:52 [cover] engine_0: ##   0:00:04  Reached cover statement at Sodor1Stage_formal.sv:576.33-577.32 ($cover$Sodor1Stage_formal.sv:576$1571) in step 3.
SBY 20:34:52 [cover] engine_0: ##   0:00:04  Reached cover statement at Sodor1Stage_formal.sv:578.33-579.32 ($cover$Sodor1Stage_formal.sv:578$1573) in step 3.
SBY 20:34:52 [cover] engine_0: ##   0:00:04  Reached cover statement at Sodor1Stage_formal.sv:580.33-581.32 ($cover$Sodor1Stage_formal.sv:580$1575) in step 3.
SBY 20:34:52 [cover] engine_0: ##   0:00:04  Reached cover statement at Sodor1Stage_formal.sv:582.33-583.32 ($cover$Sodor1Stage_formal.sv:582$1577) in step 3.
SBY 20:34:52 [cover] engine_0: ##   0:00:04  Reached cover statement at Sodor1Stage_formal.sv:584.33-585.32 ($cover$Sodor1Stage_formal.sv:584$1579) in step 3.
SBY 20:34:52 [cover] engine_0: ##   0:00:04  Reached cover statement at Sodor1Stage_formal.sv:586.33-587.32 ($cover$Sodor1Stage_formal.sv:586$1581) in step 3.
SBY 20:34:52 [cover] engine_0: ##   0:00:04  Reached cover statement at Sodor1Stage_formal.sv:588.33-589.32 ($cover$Sodor1Stage_formal.sv:588$1583) in step 3.
SBY 20:34:52 [cover] engine_0: ##   0:00:04  Reached cover statement at Sodor1Stage_formal.sv:590.33-591.32 ($cover$Sodor1Stage_formal.sv:590$1585) in step 3.
SBY 20:34:52 [cover] engine_0: ##   0:00:04  Reached cover statement at Sodor1Stage_formal.sv:592.33-593.32 ($cover$Sodor1Stage_formal.sv:592$1587) in step 3.
SBY 20:34:52 [cover] engine_0: ##   0:00:04  Reached cover statement at Sodor1Stage_formal.sv:594.33-595.32 ($cover$Sodor1Stage_formal.sv:594$1589) in step 3.
SBY 20:34:52 [cover] engine_0: ##   0:00:04  Reached cover statement at Sodor1Stage_formal.sv:596.33-597.32 ($cover$Sodor1Stage_formal.sv:596$1591) in step 3.
SBY 20:34:52 [cover] engine_0: ##   0:00:04  Reached cover statement at Sodor1Stage_formal.sv:598.33-599.32 ($cover$Sodor1Stage_formal.sv:598$1593) in step 3.
SBY 20:34:52 [cover] engine_0: ##   0:00:04  Reached cover statement at Sodor1Stage_formal.sv:600.33-601.32 ($cover$Sodor1Stage_formal.sv:600$1595) in step 3.
SBY 20:34:52 [cover] engine_0: ##   0:00:04  Reached cover statement at Sodor1Stage_formal.sv:602.33-603.32 ($cover$Sodor1Stage_formal.sv:602$1597) in step 3.
SBY 20:34:52 [cover] engine_0: ##   0:00:04  Reached cover statement at Sodor1Stage_formal.sv:604.33-605.32 ($cover$Sodor1Stage_formal.sv:604$1599) in step 3.
SBY 20:34:52 [cover] engine_0: ##   0:00:04  Reached cover statement at Sodor1Stage_formal.sv:606.33-607.32 ($cover$Sodor1Stage_formal.sv:606$1601) in step 3.
SBY 20:34:52 [cover] engine_0: ##   0:00:04  Reached cover statement at Sodor1Stage_formal.sv:608.33-609.32 ($cover$Sodor1Stage_formal.sv:608$1603) in step 3.
SBY 20:34:52 [cover] engine_0: ##   0:00:04  Reached cover statement at Sodor1Stage_formal.sv:610.33-611.32 ($cover$Sodor1Stage_formal.sv:610$1605) in step 3.
SBY 20:34:52 [cover] engine_0: ##   0:00:04  Reached cover statement at Sodor1Stage_formal.sv:612.33-613.32 ($cover$Sodor1Stage_formal.sv:612$1607) in step 3.
SBY 20:34:52 [cover] engine_0: ##   0:00:04  Reached cover statement at Sodor1Stage_formal.sv:614.33-615.32 ($cover$Sodor1Stage_formal.sv:614$1609) in step 3.
SBY 20:34:52 [cover] engine_0: ##   0:00:04  Reached cover statement at Sodor1Stage_formal.sv:616.33-617.32 ($cover$Sodor1Stage_formal.sv:616$1611) in step 3.
SBY 20:34:52 [cover] engine_0: ##   0:00:04  Reached cover statement at Sodor1Stage_formal.sv:618.33-619.32 ($cover$Sodor1Stage_formal.sv:618$1613) in step 3.
SBY 20:34:52 [cover] engine_0: ##   0:00:04  Reached cover statement at Sodor1Stage_formal.sv:620.33-621.32 ($cover$Sodor1Stage_formal.sv:620$1615) in step 3.
SBY 20:34:52 [cover] engine_0: ##   0:00:04  Reached cover statement at Sodor1Stage_formal.sv:622.33-623.32 ($cover$Sodor1Stage_formal.sv:622$1617) in step 3.
SBY 20:34:52 [cover] engine_0: ##   0:00:04  Reached cover statement at Sodor1Stage_formal.sv:624.33-625.32 ($cover$Sodor1Stage_formal.sv:624$1619) in step 3.
SBY 20:34:52 [cover] engine_0: ##   0:00:04  Reached cover statement at Sodor1Stage_formal.sv:626.33-627.32 ($cover$Sodor1Stage_formal.sv:626$1621) in step 3.
SBY 20:34:52 [cover] engine_0: ##   0:00:04  Reached cover statement at Sodor1Stage_formal.sv:628.34-629.33 ($cover$Sodor1Stage_formal.sv:628$1623) in step 3.
SBY 20:34:52 [cover] engine_0: ##   0:00:04  Reached cover statement at Sodor1Stage_formal.sv:630.34-631.33 ($cover$Sodor1Stage_formal.sv:630$1625) in step 3.
SBY 20:34:52 [cover] engine_0: ##   0:00:04  Reached cover statement at Sodor1Stage_formal.sv:632.34-633.33 ($cover$Sodor1Stage_formal.sv:632$1627) in step 3.
SBY 20:34:52 [cover] engine_0: ##   0:00:04  Reached cover statement at Sodor1Stage_formal.sv:634.34-635.33 ($cover$Sodor1Stage_formal.sv:634$1629) in step 3.
SBY 20:34:52 [cover] engine_0: ##   0:00:04  Reached cover statement at Sodor1Stage_formal.sv:636.34-637.33 ($cover$Sodor1Stage_formal.sv:636$1631) in step 3.
SBY 20:34:52 [cover] engine_0: ##   0:00:04  Reached cover statement at Sodor1Stage_formal.sv:638.34-639.33 ($cover$Sodor1Stage_formal.sv:638$1633) in step 3.
SBY 20:34:52 [cover] engine_0: ##   0:00:04  Reached cover statement at Sodor1Stage_formal.sv:640.34-641.33 ($cover$Sodor1Stage_formal.sv:640$1635) in step 3.
SBY 20:34:52 [cover] engine_0: ##   0:00:04  Reached cover statement at Sodor1Stage_formal.sv:642.34-643.33 ($cover$Sodor1Stage_formal.sv:642$1637) in step 3.
SBY 20:34:52 [cover] engine_0: ##   0:00:04  Reached cover statement at Sodor1Stage_formal.sv:644.34-645.33 ($cover$Sodor1Stage_formal.sv:644$1639) in step 3.
SBY 20:34:52 [cover] engine_0: ##   0:00:04  Reached cover statement at Sodor1Stage_formal.sv:646.34-647.33 ($cover$Sodor1Stage_formal.sv:646$1641) in step 3.
SBY 20:34:52 [cover] engine_0: ##   0:00:04  Reached cover statement at Sodor1Stage_formal.sv:648.34-649.33 ($cover$Sodor1Stage_formal.sv:648$1643) in step 3.
SBY 20:34:52 [cover] engine_0: ##   0:00:04  Reached cover statement at Sodor1Stage_formal.sv:650.34-651.33 ($cover$Sodor1Stage_formal.sv:650$1645) in step 3.
SBY 20:34:52 [cover] engine_0: ##   0:00:04  Reached cover statement at Sodor1Stage_formal.sv:652.34-653.33 ($cover$Sodor1Stage_formal.sv:652$1647) in step 3.
SBY 20:34:52 [cover] engine_0: ##   0:00:04  Reached cover statement at Sodor1Stage_formal.sv:654.34-655.33 ($cover$Sodor1Stage_formal.sv:654$1649) in step 3.
SBY 20:34:52 [cover] engine_0: ##   0:00:04  Reached cover statement at Sodor1Stage_formal.sv:656.34-657.33 ($cover$Sodor1Stage_formal.sv:656$1651) in step 3.
SBY 20:34:52 [cover] engine_0: ##   0:00:04  Reached cover statement at Sodor1Stage_formal.sv:658.34-659.33 ($cover$Sodor1Stage_formal.sv:658$1653) in step 3.
SBY 20:34:52 [cover] engine_0: ##   0:00:04  Reached cover statement at Sodor1Stage_formal.sv:660.34-661.33 ($cover$Sodor1Stage_formal.sv:660$1655) in step 3.
SBY 20:34:52 [cover] engine_0: ##   0:00:04  Reached cover statement at Sodor1Stage_formal.sv:662.34-663.33 ($cover$Sodor1Stage_formal.sv:662$1657) in step 3.
SBY 20:34:52 [cover] engine_0: ##   0:00:04  Reached cover statement at Sodor1Stage_formal.sv:664.34-665.33 ($cover$Sodor1Stage_formal.sv:664$1659) in step 3.
SBY 20:34:52 [cover] engine_0: ##   0:00:04  Reached cover statement at Sodor1Stage_formal.sv:666.34-667.33 ($cover$Sodor1Stage_formal.sv:666$1661) in step 3.
SBY 20:34:52 [cover] engine_0: ##   0:00:04  Reached cover statement at Sodor1Stage_formal.sv:668.34-669.33 ($cover$Sodor1Stage_formal.sv:668$1663) in step 3.
SBY 20:34:52 [cover] engine_0: ##   0:00:04  Reached cover statement at Sodor1Stage_formal.sv:670.34-671.33 ($cover$Sodor1Stage_formal.sv:670$1665) in step 3.
SBY 20:34:52 [cover] engine_0: ##   0:00:04  Reached cover statement at Sodor1Stage_formal.sv:672.34-673.33 ($cover$Sodor1Stage_formal.sv:672$1667) in step 3.
SBY 20:34:52 [cover] engine_0: ##   0:00:04  Reached cover statement at Sodor1Stage_formal.sv:674.34-675.33 ($cover$Sodor1Stage_formal.sv:674$1669) in step 3.
SBY 20:34:52 [cover] engine_0: ##   0:00:04  Reached cover statement at Sodor1Stage_formal.sv:676.34-677.33 ($cover$Sodor1Stage_formal.sv:676$1671) in step 3.
SBY 20:34:52 [cover] engine_0: ##   0:00:04  Reached cover statement at Sodor1Stage_formal.sv:678.34-679.33 ($cover$Sodor1Stage_formal.sv:678$1673) in step 3.
SBY 20:34:52 [cover] engine_0: ##   0:00:04  Reached cover statement at Sodor1Stage_formal.sv:680.34-681.33 ($cover$Sodor1Stage_formal.sv:680$1675) in step 3.
SBY 20:34:52 [cover] engine_0: ##   0:00:04  Reached cover statement at Sodor1Stage_formal.sv:682.34-683.33 ($cover$Sodor1Stage_formal.sv:682$1677) in step 3.
SBY 20:34:52 [cover] engine_0: ##   0:00:04  Reached cover statement at Sodor1Stage_formal.sv:684.34-685.33 ($cover$Sodor1Stage_formal.sv:684$1679) in step 3.
SBY 20:34:52 [cover] engine_0: ##   0:00:04  Reached cover statement at Sodor1Stage_formal.sv:686.34-687.33 ($cover$Sodor1Stage_formal.sv:686$1681) in step 3.
SBY 20:34:52 [cover] engine_0: ##   0:00:04  Reached cover statement at Sodor1Stage_formal.sv:688.34-689.33 ($cover$Sodor1Stage_formal.sv:688$1683) in step 3.
SBY 20:34:52 [cover] engine_0: ##   0:00:04  Reached cover statement at Sodor1Stage_formal.sv:690.34-691.33 ($cover$Sodor1Stage_formal.sv:690$1685) in step 3.
SBY 20:34:52 [cover] engine_0: ##   0:00:04  Reached cover statement at Sodor1Stage_formal.sv:692.34-693.33 ($cover$Sodor1Stage_formal.sv:692$1687) in step 3.
SBY 20:34:52 [cover] engine_0: ##   0:00:04  Reached cover statement at Sodor1Stage_formal.sv:694.34-695.33 ($cover$Sodor1Stage_formal.sv:694$1689) in step 3.
SBY 20:34:52 [cover] engine_0: ##   0:00:04  Reached cover statement at Sodor1Stage_formal.sv:696.34-697.33 ($cover$Sodor1Stage_formal.sv:696$1691) in step 3.
SBY 20:34:52 [cover] engine_0: ##   0:00:04  Reached cover statement at Sodor1Stage_formal.sv:698.34-699.33 ($cover$Sodor1Stage_formal.sv:698$1693) in step 3.
SBY 20:34:52 [cover] engine_0: ##   0:00:04  Reached cover statement at Sodor1Stage_formal.sv:700.34-701.33 ($cover$Sodor1Stage_formal.sv:700$1695) in step 3.
SBY 20:34:52 [cover] engine_0: ##   0:00:04  Reached cover statement at Sodor1Stage_formal.sv:702.34-703.33 ($cover$Sodor1Stage_formal.sv:702$1697) in step 3.
SBY 20:34:52 [cover] engine_0: ##   0:00:04  Reached cover statement at Sodor1Stage_formal.sv:704.34-705.33 ($cover$Sodor1Stage_formal.sv:704$1699) in step 3.
SBY 20:34:52 [cover] engine_0: ##   0:00:04  Reached cover statement at Sodor1Stage_formal.sv:706.34-707.33 ($cover$Sodor1Stage_formal.sv:706$1701) in step 3.
SBY 20:34:52 [cover] engine_0: ##   0:00:04  Reached cover statement at Sodor1Stage_formal.sv:708.34-709.33 ($cover$Sodor1Stage_formal.sv:708$1703) in step 3.
